project_id,n_tasks,n_employees,n_dependencies,det_duration_days,p10,p50,p90,schedule_risk_ratio,det_vs_p50_delta,critical_path_tasks,avg_employee_efficiency,mc_success,error_msg
918af319-d8d5-412e-b261-08345d447e13,2,1,1,6,5,6,7,0.1667,0,2,2.0,True,
b47c0d4c-6a85-46e6-804c-878c2fd9524a,2,1,1,6,5,6,7,0.1667,0,2,2.0,True,
1cef0286-855b-4837-a02c-c8a1bb9453f9,2,2,1,20,18,21,24,0.1429,1,2,2.0,True,
82399408-18d3-490a-a571-619e6d50a018,2,2,1,40,35,41,48,0.1707,1,2,2.0,True,
cb299360-9b57-44e2-9dcc-0c9dd3797f8a,2,2,1,18,16,18,22,0.2222,0,2,2.0,True,
b21d027c-a778-412f-a39b-c88568f1e1ad,2,1,1,18,16,19,22,0.1579,1,2,2.0,True,
bc08ee9e-9c1a-492a-8b64-b521c9aba233,2,1,1,11,10,12,14,0.1667,1,2,2.0,True,
a83313e1-200e-4d68-bd0c-2cd5f66e1d00,2,1,1,6,5,6,7,0.1667,0,2,2.0,True,
792f2e64-fa90-40f5-9a12-4f1f72348b4e,2,3,1,18,16,18,22,0.2222,0,2,2.0,True,
c256279a-a135-45e9-a710-85c6e6077453,2,1,1,5,4,5,6,0.2,0,2,2.0,True,
b205c48e-289d-49b6-b925-f3465cb4d3f7,2,2,1,14,13,15,17,0.1333,1,2,2.0,True,
b401c857-04e1-4b80-984a-441be0575ee3,2,1,1,9,8,9,11,0.2222,0,2,2.0,True,
d97fd399-52bb-472f-bbf0-244ddc63f533,2,1,1,9,8,9,11,0.2222,0,2,2.0,True,
25236b47-99dc-4fbc-a728-a9a9eb7f33b1,2,1,1,11,10,11,13,0.1818,0,2,2.0,True,
4ba41755-a54c-49a4-a52a-bc44bd7fb59b,2,2,1,27,24,28,33,0.1786,1,2,2.0,True,
456eeae5-9125-446d-a102-642063cf2f04,2,1,1,12,10,12,14,0.1667,0,2,2.0,True,
08025efc-5f8e-42af-b63d-39b64d2a901c,2,1,1,12,10,12,15,0.25,0,2,2.0,True,
7a4e7264-6835-440e-8747-b2ff962baf45,2,2,1,6,5,6,8,0.3333,0,2,2.0,True,
756a21e3-854e-46bb-96fb-c2499014d68c,2,2,1,17,15,17,20,0.1765,0,2,2.0,True,
bfb04c1a-229d-4238-bc9b-15d6b6be9006,2,2,1,37,31,37,44,0.1892,0,2,2.0,True,
e40e53d9-72ac-4182-8fcd-1a78a37d2b63,2,1,1,1,1,1,1,0.0,0,2,2.0,True,
2d7b7589-bc35-43af-aff6-9ccbbf5e87d2,2,1,1,1,1,1,1,0.0,0,2,2.0,True,
67d5b9ad-c16e-49fc-8276-e3f5a7a54be1,5,6,4,37,33,38,44,0.1579,1,2,2.0,True,
80f0bc4b-f619-4bc9-ad88-fe7eb36e7bae,2,1,1,3,2,3,3,0.0,0,2,2.0,True,
75ed7834-8065-4180-a265-18bca5af8087,2,1,1,4,3,4,5,0.25,0,2,2.0,True,
771d73f0-2f4d-43e0-b309-7eb774bdf8af,2,1,1,18,16,18,22,0.2222,0,2,2.0,True,
0610cae8-e968-45e1-82df-e6c1c4002eb4,2,2,1,46,40,48,56,0.1667,2,2,2.0,True,
aec3028c-1030-4321-ac25-bd968c42ee2a,2,1,1,9,8,9,11,0.2222,0,2,2.0,True,
6ee44152-913f-4485-894d-5f173ea75023,2,1,1,11,10,11,13,0.1818,0,2,2.0,True,
5bfbb9b0-7869-446c-b18e-17acbcf3b7dd,2,2,1,14,12,14,16,0.1429,0,2,2.0,True,
f31a008f-e69e-4393-9b6f-f1bb3f56ca65,2,1,1,15,13,15,18,0.2,0,2,2.0,True,
5a8e38ca-87d6-4179-9c92-c6a99e999d38,2,1,1,6,5,6,7,0.1667,0,2,2.0,True,
fcadf5b5-5752-49ce-9c2d-bc06b216dfbd,2,1,1,12,10,12,15,0.25,0,2,2.0,True,
8d183609-5f3f-424b-9cd6-0dff0e7da3fb,12,4,6,16,14,17,20,0.1765,1,2,1.6544,True,
d77bb5f7-1744-48d6-b116-f210ff7e61fc,2,1,1,12,10,12,14,0.1667,0,2,2.0,True,
e2e18db7-73f9-4f87-9b54-adceb9563f82,5,1,1,59,53,63,75,0.1905,4,1,2.0,True,
9eb7dbf8-50af-4636-90ef-e94ec70d51e9,16,14,8,45,41,47,54,0.1489,2,2,1.5363,True,
6d50313a-60b2-482b-8305-4c51f7eb6600,27,12,19,60,57,65,75,0.1538,5,2,1.575,True,
118a4af9-82c6-41c2-9629-736de994e197,7,1,5,49,44,51,59,0.1569,2,2,2.0,True,
058a3427-de2d-4a46-9aff-68a19a7d243e,10,1,7,2,2,2,3,0.5,0,2,1.0,True,
f1ea32bd-eca8-47ec-bd95-3fdacfb759bc,3,3,2,23,20,24,28,0.1667,1,2,1.5788,True,
9745695e-0dc1-435f-8cc4-27ca68d63049,4,3,3,122,107,126,148,0.1746,4,2,1.2581,True,
265bea7a-b630-4806-b404-39971bbaa723,4,1,2,3,3,3,4,0.3333,0,2,1.0,True,
f0558354-7140-4e11-a13b-61993b621b6a,4,3,3,67,59,69,81,0.1739,2,2,1.2581,True,
579694a0-d5e5-4de7-9e19-8ccb81dc746e,4,1,2,1,1,1,1,0.0,0,2,1.0,True,
80a0d7e4-8152-438f-a4dd-e6bfe79bd3d4,16,2,12,3,2,3,3,0.0,0,2,1.7778,True,
2c742676-5331-4357-9d89-6659b4dd3b60,7,10,5,126,109,129,152,0.1783,3,2,0.9483,True,
9ea78baa-3f76-427a-802c-f5738e7906d2,4,3,3,166,144,170,202,0.1882,4,2,1.7145,True,
0c1b5928-76a2-4633-ac6e-1de07007adca,16,4,10,21,19,22,26,0.1818,1,2,1.9006,True,
d9b898a5-aa75-4613-8776-d6edd4bbdd45,16,6,12,66,62,71,80,0.1268,5,2,1.9006,True,
7da84194-4266-4a3b-a15f-c193bc76afa0,23,2,17,7,7,8,9,0.125,1,2,1.594,True,
b0750ad2-c29c-488c-b93f-790f2ffbee59,10,8,7,141,124,144,169,0.1736,3,2,1.5924,True,
18967e9c-68ed-482b-b64f-b0e5707827b7,7,3,6,66,59,68,78,0.1471,2,2,1.2978,True,
aef04755-f066-4c2f-bc1a-f4d2549d8c36,21,4,16,26,24,27,30,0.1111,1,2,1.0,True,
5216b4d3-d7b2-428c-8d74-facbbb560b5e,9,1,5,10,9,10,12,0.2,0,2,2.0,True,
2881969e-ca04-4241-8c1a-4b3bf4777809,8,1,7,14,13,15,17,0.1333,1,2,1.3574,True,
740384e8-e902-4f27-8783-09526f8c1cb0,97,6,90,107,98,111,126,0.1351,4,2,1.6525,True,
d2b7fa2c-5df7-4a65-9770-5b40abd2716a,4,2,2,14,13,15,18,0.2,1,4,1.8311,True,
1b43bc9e-f246-4050-af38-3075d0069bd7,19,4,14,29,26,30,35,0.1667,1,2,2.0,True,
67d4812c-888b-42a4-ae66-c82d5ae6adc8,5,3,3,58,56,64,71,0.1094,6,4,2.0,True,
a9b56743-4eab-49b6-950a-5b7be11b0441,13,8,11,124,112,129,148,0.1473,5,2,1.8669,True,
001cbae8-5fe9-4303-9b77-6ffa89c1d208,2,1,1,77,66,77,92,0.1948,0,2,1.0,True,
0b2027d9-6054-490e-8b46-4d583493f709,13,5,5,495,410,514,633,0.2315,19,1,1.7114,True,
90fd708b-ae75-4723-b7ed-7ed026dfd551,2,4,0,59,49,60,74,0.2333,1,1,1.25,True,
f3d4d7f0-3eb1-4021-9844-94c0c0a37a3c,9,9,4,35,31,36,42,0.1667,1,2,1.0031,True,
06ba7702-7907-43d1-afa4-b380347393fd,5,2,4,27,24,28,32,0.1429,1,2,1.3111,True,
41d6fa54-23f1-44b1-b7a9-dbdb9f4f105c,6,2,4,12,11,13,15,0.1538,1,2,2.0,True,
5bb65089-bd85-4701-82a1-49197406cdd0,5,2,3,67,63,72,81,0.125,5,3,2.0,True,
39e6cdf1-c97c-4df0-b726-c733ffdbb66f,21,3,16,92,81,95,111,0.1684,3,2,1.7457,True,
f06e7cb7-d7ec-49fe-b128-4392134bc96b,13,7,9,24,21,25,29,0.16,1,2,0.9976,True,
adca7187-f721-45b9-aa8a-a26462cd74ce,10,3,6,107,94,109,128,0.1743,2,2,1.3745,True,
3dd8bcd5-bf89-4b6e-957e-a80663baaca9,17,4,10,11,11,12,13,0.0833,1,2,1.7533,True,
53237fec-2e40-4be1-929a-c7accd878d1c,39,9,30,133,117,137,160,0.1679,4,2,1.8077,True,
138b7eef-9c8c-4eed-8cae-a4e4fb00a860,9,7,6,27,25,29,33,0.1379,2,2,1.8479,True,
c4b15c72-1bc5-422b-8c60-449615b78f15,8,8,6,54,47,56,64,0.1429,2,2,2.0,True,
85ebbbd4-3081-4895-b31a-0ea46a843efe,6,6,5,41,36,42,48,0.1429,1,2,1.9861,True,
6afff62f-4add-4d0c-b546-a8e8c663ce4f,4,3,3,11,9,11,13,0.1818,0,2,1.3641,True,
a971347f-ce32-4946-ada8-80df559ff422,19,4,13,4,4,4,5,0.25,0,1,1.9936,True,
8e4cbce5-e755-4189-be96-6ba77e27f08c,14,2,7,35,31,36,42,0.1667,1,2,2.0,True,
8f41e8c8-cfa7-438e-8132-3b4b2a6124d3,4,2,3,11,9,11,13,0.1818,0,2,2.0,True,
a12cdcb9-4f54-4462-bd4d-6266f03dc58b,39,4,34,21,19,22,25,0.1364,1,2,1.8157,True,
5d0b4aca-253c-4954-b886-0a65283b1030,16,3,12,4,3,4,4,0.0,0,2,1.5185,True,
e9501896-5d2c-4f5e-95e7-7e685e601809,10,2,7,3,2,3,3,0.0,0,2,1.5,True,
c6d560c2-803d-493e-be1a-064d8b5de487,9,3,8,237,213,247,282,0.1417,10,2,1.654,True,
471ed4df-1628-4824-ba21-1025cc12850b,4,1,3,22,21,24,27,0.125,2,3,2.0,True,
869f9ca1-32f3-45af-8ea2-79de3f38b4f7,8,7,6,44,41,47,52,0.1064,3,2,1.836,True,
ec8ed780-ad17-4874-8668-ae754b71d791,8,6,7,45,42,48,55,0.1458,3,2,1.6616,True,
f6efdef1-2535-474f-9b49-24bda9c30208,13,9,11,82,73,84,98,0.1667,2,2,1.8724,True,
4e6aac0b-f803-4b63-8264-42e0834b66a8,3,1,2,2,2,2,3,0.5,0,2,1.0,True,
f4f32895-ebf4-4cd4-8c03-c31f86e37619,4,2,2,1,1,1,1,0.0,0,4,1.0,True,
6011161e-19c3-434c-86cd-2bde6f5ae2a6,3,1,2,9,8,9,11,0.2222,0,2,2.0,True,
391b61e2-e54e-4cdd-ab27-2103d558f63a,19,5,15,142,126,146,167,0.1438,4,2,1.8263,True,
272598b1-f106-421c-89b4-02e5bcd06fff,15,9,13,475,446,513,580,0.1306,38,3,1.6202,True,
3206c99b-c8b7-440a-9c47-6bd67222d564,10,2,7,25,22,26,29,0.1154,1,2,2.0,True,
b77fde83-b193-44d8-aa13-1d0507513714,18,9,10,40,35,42,50,0.1905,2,1,1.8205,True,
cdadbe4a-da0d-4b3d-95d8-f1e230080737,3,3,2,101,88,103,121,0.1748,2,2,1.3754,True,
94de1ee4-8661-47db-9875-855b9cf01b35,31,7,23,50,48,54,61,0.1296,4,2,1.9802,True,
23660c51-e324-412a-985f-44cca7aecfa6,22,1,17,13,11,13,15,0.1538,0,2,1.7207,True,
a49252ca-1220-4acf-9ac0-9d6d40c2961c,11,7,10,88,80,90,104,0.1556,2,2,1.0,True,
a92174bf-b28a-4d7e-95dc-3e9e30016852,14,2,6,54,51,58,66,0.1379,4,2,1.3424,True,
e74fb79b-bd91-409c-9d75-79ef2a1fbdb3,4,3,2,33,29,34,40,0.1765,1,2,1.8321,True,
ada48a57-4ce0-4f42-8e6d-59af109ed2a4,13,2,11,8,7,8,10,0.25,0,2,1.1667,True,
342761f6-9d31-40af-90dd-dbcdfa6e0f0c,14,4,9,16,15,17,20,0.1765,1,2,1.9006,True,
e93d2e2b-c52b-41c8-9b13-d65be60b70c3,6,3,5,68,60,70,81,0.1571,2,2,1.863,True,
53ef44b6-6640-41c7-a73e-7caf9df755c7,19,4,14,39,36,41,47,0.1463,2,2,1.5803,True,
cb463734-bff7-4191-887d-639ed183c747,11,4,7,14,12,14,17,0.2143,0,2,1.9792,True,
c412a054-b8da-49f3-96e8-660c437b1765,22,9,15,59,53,61,71,0.1639,2,2,1.9908,True,
37b3b203-e6bc-4f0c-bb22-15af78f876f2,11,2,7,2,2,3,3,0.0,1,3,2.0,True,
4475255a-0e35-46c8-9c21-d23466de0502,74,10,54,19,19,22,24,0.0909,3,4,1.8852,True,
f02a580a-8a77-4c74-8a0b-50b879ed27d9,6,3,4,2,2,2,3,0.5,0,2,1.0,True,
f5c9dec0-4b09-4a1c-bb35-e983ebd41d8f,9,3,4,4,3,4,5,0.25,0,2,1.1384,True,
5c21c4b8-fb90-4f5e-b56b-1a8bb1717833,8,2,7,5,5,5,6,0.2,0,2,2.0,True,
bea7fbe7-a138-4868-8529-b2ad74c1c023,17,3,12,44,39,45,53,0.1778,1,2,1.7737,True,
d3c8ddcf-dca8-46ff-933e-991bff57b35e,5,2,3,28,26,30,35,0.1667,2,2,2.0,True,
8c696dd0-33df-4bca-b3fa-3ecfe164e0ee,4,3,3,80,70,83,98,0.1807,3,2,1.0,True,
9d45e57b-60ec-4dc4-8be5-ac77d0e4ba52,5,2,3,103,93,107,124,0.1589,4,2,2.0,True,
53182d2b-8ebd-4a9a-946e-6335df9f3833,6,2,4,35,31,36,42,0.1667,1,2,2.0,True,
d846f4ae-0376-406a-92df-24c3062d681d,26,3,21,23,21,24,27,0.125,1,2,1.0631,True,
bedfa982-5a30-4411-b25c-3d4cad1a143d,7,8,5,186,166,190,223,0.1737,4,2,1.0673,True,
8ff28eb8-04f6-4e5f-87fd-c06be3a5a7cf,10,4,5,5,5,6,7,0.1667,1,2,1.0998,True,
86058022-e35d-4339-a0d3-ce1a3d6616f5,7,1,6,43,39,44,52,0.1818,1,2,2.0,True,
5c89894d-8c46-4005-95ff-69c60463f74e,6,1,5,26,23,26,31,0.1923,0,2,2.0,True,
d5b38f74-385d-4e47-b431-a70640085193,56,3,41,25,22,25,30,0.2,0,2,1.1384,True,
eb47ca33-4afb-4d75-bfad-d5a002fd7dd3,17,6,14,161,142,166,190,0.1446,5,2,1.7509,True,
b5358baa-ff81-4e54-b7a8-b3d6d5913cb7,20,12,13,101,86,103,121,0.1748,2,2,1.3698,True,
dd273de4-603f-47db-bd6a-2b4db65ebc74,6,1,5,34,30,35,40,0.1429,1,2,2.0,True,
4e8a3151-0d29-4ce8-8192-31c020b8b183,6,5,4,21,20,22,25,0.1364,1,2,0.8891,True,
b8d68d4c-cbf7-4326-ac2c-9db8c3346c02,18,9,13,97,86,100,115,0.15,3,2,1.326,True,
bcb81cb9-8ed2-48f0-82ec-859acfec7018,2,2,0,29,24,29,37,0.2759,0,1,2.0,True,
8973888d-7b8c-4ca5-a91d-6d0ef9c03c3b,11,13,6,510,450,522,603,0.1552,12,2,1.2251,True,
96f07953-bd8b-43e2-bffa-de08eba04997,6,1,5,27,24,28,33,0.1786,1,2,2.0,True,
4426df37-4ddd-4e19-9390-a53a46878de8,6,1,5,34,30,34,40,0.1765,0,2,2.0,True,
6aca3d15-907b-46c0-b9b6-a3a95a2e7bbc,11,3,7,2,2,2,3,0.5,0,2,2.0,True,
6cc32f92-c7af-4cad-a2a5-7d23ad545cb8,3,2,1,4,3,4,6,0.5,0,1,1.5263,True,
87454d4d-1510-4a02-95de-a14e4a29be30,30,9,21,50,44,51,61,0.1961,1,2,1.8524,True,
00774c9b-9a66-4b19-85a4-44c414991d0b,6,1,5,26,22,27,31,0.1481,1,2,1.9048,True,
57c394c1-6ac7-41c7-b908-7139eee4d8e1,10,1,5,18,15,18,22,0.2222,0,2,2.0,True,
56372c6b-76be-459a-b6e5-06c1f9f167b9,3,4,0,16,13,16,20,0.25,0,1,2.0,True,
256252e6-5023-4209-975a-285dda6ccf9a,10,1,7,17,15,17,21,0.2353,0,2,1.7207,True,
ccc74f46-b53e-42a7-a939-3d899927806b,8,3,4,5,4,5,6,0.2,0,1,1.7737,True,
12ef547b-ab4c-4e6c-ad0c-c3b7c84d6124,7,3,4,4,4,4,5,0.25,0,2,1.6869,True,
5d7d6aa1-603f-459a-a26e-e23ec71997ac,5,6,4,34,32,37,41,0.1081,3,2,0.9729,True,
e2ff4b77-43e8-48d0-afe2-c9f7a455057c,3,2,2,258,231,266,307,0.1541,8,2,1.0,True,
c159222b-5fef-4b32-8328-cd42a9ef7264,3,3,2,352,310,360,427,0.1861,8,2,1.0,True,
26afe596-8a2f-488e-9706-dbd267dc5cec,4,2,3,5,5,5,6,0.2,0,2,1.0,True,
ff966932-68d4-404b-8ee7-b68bf23d5961,12,12,7,150,133,154,178,0.1558,4,2,1.3088,True,
3199a26e-8eec-4c9b-8ffc-38be38f3d793,4,16,3,446,395,455,535,0.1758,9,2,0.9899,True,
bbf55ff6-0eaa-417b-b856-e9eba517ff9a,2,1,1,59,51,60,71,0.1833,1,2,1.0,True,
d7e7a24b-bdc4-45cc-8ff8-893c7331aea8,14,2,11,22,21,24,26,0.0833,2,2,1.8002,True,
fed17e57-67ac-4928-b089-929585e23a47,17,5,8,12,10,13,16,0.2308,1,1,1.2399,True,
929d8d67-36a0-452f-961b-1028ef033f54,6,1,5,32,28,33,38,0.1515,1,2,2.0,True,
df31d077-f701-4743-a65b-708f3d9d22af,17,4,13,1,1,2,2,0.0,1,2,1.0,True,
427015be-2b33-47d3-9f78-107bb3c3358f,7,1,6,30,27,31,36,0.1613,1,2,2.0,True,
fa75e06d-e65a-4976-b5bf-35b46b5b93fc,5,1,3,58,53,60,70,0.1667,2,2,1.0,True,
2325a62c-0241-43db-af22-11ab73ce06fa,11,5,3,104,90,107,129,0.2056,3,1,0.9522,True,
1e62ed39-8b57-4bae-8c03-4e7a01c6ef1b,8,3,5,42,39,45,54,0.2,3,1,1.5,True,
d4170c68-fc8b-4d7e-8778-1a015dde3f7b,5,3,4,132,116,136,159,0.1691,4,2,1.0,True,
01ad2257-dffb-487b-b6f3-0af6106ad8b5,4,2,2,1,1,1,1,0.0,0,2,1.0,True,
07bf3486-1423-4bd2-8977-9bc28ebe0d28,4,2,2,67,64,73,82,0.1233,6,3,2.0,True,
4506504a-99f1-4d35-85b6-ed85dc0517e1,7,6,6,386,342,400,462,0.155,14,2,0.9729,True,
e48c0098-f390-4cd7-a117-789f20e5d234,6,1,5,61,53,62,73,0.1774,1,2,2.0,True,
3a2fd0c9-0e91-4da9-92d6-09a2d2e08230,4,1,3,6,5,6,7,0.1667,0,2,2.0,True,
0322a03f-6343-4ebf-a23b-8d93b18870a2,16,5,11,16,14,16,19,0.1875,0,2,1.9906,True,
b682badc-77ca-4169-887b-cb9fc14e5dc2,6,2,3,23,20,23,28,0.2174,0,2,1.9071,True,
f48b16a8-2dbf-4d6b-987d-66d911c2c545,10,3,6,1,1,1,1,0.0,0,2,1.0,True,
2d7f7722-22d3-4ca4-9908-e87a8f9fd5fc,5,2,3,1,1,1,1,0.0,0,2,1.0,True,
27e7fadd-5ec8-4e49-9404-0de29bd34476,10,10,4,42,36,43,51,0.186,1,2,1.4311,True,
15abedf8-4607-4eda-945a-90ae8bef65de,11,10,9,67,60,68,79,0.1618,1,2,1.0,True,
4daf8d97-6119-4cb2-ad7e-df96a6c76973,4,1,2,14,12,14,17,0.2143,0,2,2.0,True,
d5399d65-912f-40cd-b341-198ee9f56b4a,6,1,5,26,23,27,31,0.1481,1,2,2.0,True,
22a3f80b-6d46-430e-aef4-3d9a7b2c1d98,13,8,12,147,129,151,176,0.1656,4,2,1.4857,True,
c564b5a5-5762-4f21-a2c9-e88ea9fe7348,8,5,7,760,663,775,914,0.1794,15,2,1.6814,True,
6506f16b-684d-427f-9862-d8794934baea,6,1,5,26,23,27,31,0.1481,1,2,2.0,True,
f9ee72b7-b91b-448c-9bf8-1f0d39c5550b,4,3,3,37,33,38,44,0.1579,1,2,1.0,True,
762ee81e-a2b5-43a5-b7fe-12aa80492c79,22,11,15,116,102,119,139,0.1681,3,2,1.9924,True,
945b2c3a-fb68-4a8c-8197-026d14054bff,11,1,8,90,79,92,106,0.1522,2,2,2.0,True,
a8521e7f-2e38-4c79-b775-9c3aa784b3ad,10,3,6,14,12,14,16,0.1429,0,2,2.0,True,
25d2f84f-9af3-4ac6-89a9-5c6e38b7a28c,11,3,7,3,3,3,4,0.3333,0,2,2.0,True,
20470853-4da7-4471-8917-59c0979035a7,6,3,4,40,35,41,47,0.1463,1,2,1.6667,True,
542749c3-f74e-432a-8c93-216113e7ae02,18,2,14,16,14,17,19,0.1176,1,2,1.8641,True,
dd7e5107-d2b7-4c29-94dd-62aa94521d3d,6,1,5,31,28,32,37,0.1562,1,2,2.0,True,
5878a245-0526-4d5d-92e0-a1a64ab22d41,24,7,17,95,84,97,112,0.1546,2,2,1.6972,True,
d1238995-cdc1-4336-bcf2-828553fc66f0,20,9,14,214,186,219,258,0.1781,5,2,1.8367,True,
b14b0418-1446-4781-b5fe-3eda9ab44b53,4,1,2,4,4,4,5,0.25,0,2,1.0,True,
46f24398-82ce-4bfe-b02c-ff6ff435f8ab,16,5,12,76,66,79,92,0.1646,3,2,1.7732,True,
1887c725-456a-4b8b-b5d8-b3719464003e,35,12,31,321,280,326,385,0.181,5,2,0.9953,True,
9b8d14e4-5985-4ae4-bbae-05e569f2c5ff,7,1,4,4,4,4,5,0.25,0,3,1.088,True,
05a9da0a-e711-47f9-ac0e-8c4201ac26d7,12,10,8,249,220,255,298,0.1686,6,2,1.8939,True,
4b787775-c736-4d69-a36a-2e9a4d5edcf6,6,1,5,26,22,26,31,0.1923,0,2,2.0,True,
74366520-64f5-46a6-af8e-c6e6b5a0dfb8,15,2,11,7,6,7,8,0.1429,0,2,2.0,True,
0338712d-b1e8-4972-b3a2-841324ec57fa,33,4,27,25,23,26,30,0.1538,1,2,1.601,True,
33432851-259a-4fdc-a711-1ba43bb1cf0a,12,1,8,2,2,2,2,0.0,0,2,1.088,True,
c5c2adeb-156a-46d4-8df6-74966049d89c,8,5,5,16,14,16,19,0.1875,0,2,1.9534,True,
c07776ef-8b0b-4d90-ae8b-fa357379f6ee,9,3,6,10,8,10,12,0.2,0,2,2.0,True,
c296f724-4eba-48dc-87ae-e81077841f81,16,5,13,124,117,134,151,0.1269,10,2,1.8408,True,
e0772d18-18aa-4a37-8ad5-7989b9cf9515,10,2,7,14,12,14,17,0.2143,0,2,1.6606,True,
a3b112eb-1466-4acb-8a8a-23f0130e04ac,10,6,8,240,215,246,284,0.1545,6,2,1.4947,True,
9123977d-435f-48c6-8e1a-e6aaf7f89faf,5,2,3,4,4,5,5,0.0,1,2,0.9907,True,
44056788-6746-488e-a3dc-eef3d344fbbb,13,4,10,27,25,29,33,0.1379,2,2,1.407,True,
48b654c8-f226-462a-92fe-a85d7f1b07a6,8,2,6,32,30,34,40,0.1765,2,1,1.3424,True,
830836a1-65b5-40cb-a519-60176ca03df5,8,2,6,12,10,12,14,0.1667,0,2,1.3424,True,
1bdc726a-be69-456a-9bd2-9c845d0bdfd5,6,1,3,18,16,19,22,0.1579,1,2,2.0,True,
d34b1ca8-62cd-4fcd-b912-4748a106cc08,2,1,1,36,31,37,42,0.1351,1,2,0.5,True,
f1558635-8910-40e9-8ff3-b6cfcb871b3f,16,4,13,19,18,20,23,0.15,1,2,0.9859,True,
fd6dfc05-60c1-4e54-b84a-11b5f8762123,11,2,8,19,16,19,24,0.2632,0,1,2.0,True,
5de9cefc-b8d0-4ec1-a647-8ab8624a9d45,6,4,4,18,16,19,22,0.1579,1,2,0.9859,True,
06d929a9-de54-4a92-833b-0d61bdafa402,11,2,9,33,32,36,40,0.1111,3,2,2.0,True,
cd52a22a-8cc8-4521-8e3c-24a00c2085b1,6,1,5,27,24,28,33,0.1786,1,2,2.0,True,
a40fe4d5-7c1f-44f5-bf1f-20fd27e69613,6,1,5,27,24,28,33,0.1786,1,2,2.0,True,
21e2eeae-7fbb-4424-bb4a-71e60f9077f2,5,3,0,48,39,48,60,0.25,0,1,2.0,True,
44c56d0c-504f-4f87-b238-74bda93e1450,13,6,8,22,21,24,27,0.125,2,2,1.7003,True,
a02333dc-84d8-40c8-8123-bf70ee203583,9,4,7,85,75,87,101,0.1609,2,2,1.6202,True,
301813a3-0f88-4abb-acdd-9c773dcdc0f6,2,1,1,6,5,6,7,0.1667,0,2,1.0,True,
9b74e3cc-1a7a-4fd6-a42b-0215e8f199c9,7,2,3,14,13,15,17,0.1333,1,2,2.0,True,
4f7dcfa1-6c48-4d67-abc0-4953f8b2cf60,3,2,0,33,26,33,41,0.2424,0,1,0.9472,True,
c83a010f-edba-46d2-b6a4-7a1f41b02f32,16,2,11,81,71,84,97,0.1548,3,2,2.0,True,
8a76672b-2153-415a-8636-9dd79341985f,4,2,2,1,1,1,1,0.0,0,4,1.0,True,
841eaee5-0388-4dd1-b904-67e4769e413f,22,8,17,281,244,285,334,0.1719,4,2,1.8087,True,
e052c8ce-35e9-42d2-b1ef-ae39742c938d,12,3,8,1,1,1,2,1.0,0,2,1.0,True,
baf51eeb-3ff5-41b2-8959-1b6a3d2472c7,7,4,4,1,1,1,1,0.0,0,7,1.0,True,
1f1fe34c-2382-4ccb-93de-e1f92e8bb7d8,6,2,5,5,4,5,6,0.2,0,2,1.0,True,
0cc20113-cf45-44d1-ba7c-43679d092ffe,18,7,12,77,67,79,94,0.1899,2,2,1.6601,True,
d9237fa9-c3f1-4fe2-b08e-bfe3cfd45aee,11,3,8,48,43,49,57,0.1633,1,2,0.9946,True,
b71202af-db48-4e62-a07d-0622a5eb5ac2,19,8,12,86,82,93,105,0.129,7,2,1.9941,True,
d2d066ea-59f3-4bfd-9b4b-a77583bcaea1,11,4,7,55,51,58,67,0.1552,3,2,1.8557,True,
65032f64-055b-4120-93de-3be905dcf8bd,20,5,14,135,121,140,159,0.1357,5,2,1.974,True,
c67d8dfc-3f91-4fde-b182-4dcde5abe252,10,6,7,36,33,38,42,0.1053,2,2,1.9654,True,
1e30ff81-6bfa-45fd-bd23-b9163f5e5a6a,6,3,1,12,10,12,15,0.25,0,1,1.7016,True,
3b8995ae-5a3a-4625-bf88-66676d5726ea,16,8,11,39,36,42,47,0.119,3,2,1.6128,True,
42f7742c-96f2-4dc4-956a-25e2a72e388d,11,7,8,40,36,41,48,0.1707,1,2,2.0,True,
fc4a53a8-b758-481a-99cc-4ba9a9b26c54,9,6,7,82,73,85,96,0.1294,3,2,1.0,True,
b417789d-3d53-4905-bdad-aedcd52cf728,20,3,15,144,126,147,174,0.1837,3,2,2.0,True,
69dbd602-47b7-4af2-806e-dd0c56ea67ac,16,4,9,47,44,51,58,0.1373,4,2,1.5505,True,
ec379968-a2f9-42aa-bbfc-82f839298839,15,6,12,38,34,39,45,0.1538,1,2,1.477,True,
a81af53e-8c97-4ec1-93b4-bc1c07b182eb,8,2,4,2,2,2,3,0.5,0,2,2.0,True,
65061140-eaee-4f42-a25e-64e004dcc7b4,8,2,5,43,38,44,52,0.1818,1,2,2.0,True,
392296db-4e30-4e0b-a450-ce3a69e4b1c3,10,5,7,68,60,70,81,0.1571,2,2,1.9178,True,
a9e57ed3-c54c-4076-8e98-e26b7639fd94,3,2,2,24,21,25,29,0.16,1,2,2.0,True,
19eae31c-a2b8-4256-9345-0f527f0a67b8,4,2,2,26,23,27,31,0.1481,1,2,2.0,True,
e13462b3-7a06-4488-beb1-3ec919008223,6,2,4,88,77,89,104,0.1685,1,2,2.0,True,
367680fd-fe6a-47cf-b22d-90c8b7f5a1eb,5,1,3,14,13,15,17,0.1333,1,2,2.0,True,
17dd1176-76a0-440d-9fff-b28862555f53,8,3,6,20,19,21,24,0.1429,1,2,1.8144,True,
